id,borrower_id,amount,term_months,interest_rate,installment,grade,issue_date,loan_status,id_borrower,full_name,credit_score,annual_income,employment_years,home_ownership,loan_id,repayment_velocity,credit_utilization_ratio,delinquency_freq,debt_to_income_ratio,payment_consistency_score,default_probability,risk_segment,recommended_action
121,121,8953.0,60,0.2452826444768112,260.3121194204037,E,2024-09-26 11:47:56.406025,Fully Paid,121,Borrower_121,641,145064.13157377802,17,MORTGAGE,121,0.1648,0.8192267707630405,9,0.0,9.86,0.0,Unknown,None
122,122,38552.0,60,0.1062520040760949,831.025925900921,E,2024-01-12 11:47:56.406032,Fully Paid,122,Borrower_122,713,35696.70212458987,8,RENT,122,0.107,0.8461865741461443,19,0.0,72.48,0.0,Unknown,None
123,123,16185.0,60,0.240687164951567,466.2553008257602,B,2024-11-19 11:47:56.406038,Current,123,Borrower_123,607,41966.20574346797,5,RENT,123,0.342,0.7521100575521042,1,0.0,26.54,0.0,Unknown,None
124,124,15674.0,36,0.0607089301785349,477.337085853122,B,2025-08-03 11:47:56.406043,Current,124,Borrower_124,687,62123.83768595107,10,MORTGAGE,124,0.4923,0.1944578212149918,0,0.0,24.03,0.0,Unknown,None
125,125,34927.0,36,0.1918544023339626,1283.5618620549562,C,2025-09-23 11:47:56.406050,Current,125,Borrower_125,623,120404.62337923884,24,MORTGAGE,125,0.2565,0.4540935445041826,0,0.0,61.35,0.0,Unknown,None
126,126,1386.0,36,0.1564222267674007,48.4831851648388,B,2025-09-13 11:47:56.406056,Current,126,Borrower_126,707,61605.50843597194,28,MORTGAGE,126,0.4644,0.7359186172113281,0,0.0,2.61,0.0,Unknown,None
127,127,27617.0,60,0.1455754154245461,650.6098515629782,A,2023-06-21 11:47:56.406063,Current,127,Borrower_127,810,43320.43233103755,5,RENT,127,0.213,0.3781344449150712,21,0.0,39.43,0.0,Unknown,None
128,128,8192.0,36,0.094698862851168,262.298622229851,C,2023-09-08 11:47:56.406069,Fully Paid,128,Borrower_128,769,58137.088476109486,5,MORTGAGE,128,0.2021,0.373136228278073,22,0.0,14.12,0.0,Unknown,None
129,129,11745.0,36,0.1911191579552983,431.1898272075073,B,2023-12-24 11:47:56.406076,Current,129,Borrower_129,804,43728.597323492766,12,OWN,129,0.1767,0.40651003296327515,19,0.0,26.61,0.0,Unknown,None
130,130,31020.0,60,0.0881618982892614,641.1604469504383,C,2025-02-22 11:47:56.406084,Current,130,Borrower_130,700,80921.80562355249,10,RENT,130,0.3838,0.6503734280281681,0,0.0,32.88,0.0,Unknown,None
131,131,22159.0,36,0.1605683591969536,779.6666197980732,C,2023-08-31 11:47:56.406090,Current,131,Borrower_131,695,42002.44644113808,13,MORTGAGE,131,0.4687,0.7592565454344936,15,0.0,49.29,0.0,Unknown,None
132,132,4409.0,60,0.1006490726080501,93.81909256746492,D,2024-03-17 11:47:56.406097,Current,132,Borrower_132,812,46387.34545648178,1,RENT,132,0.1912,0.43279198696517107,12,0.0,4.37,0.0,Unknown,None
133,133,26745.0,60,0.2411242759562712,771.1455429449118,E,2024-04-24 11:47:56.406104,Charged Off,133,Borrower_133,838,107040.9667217812,7,MORTGAGE,133,0.0796,0.10830542844043195,17,0.0,11.76,1.0,Unknown,None
134,134,30455.0,60,0.0557262387671305,582.7473234707769,C,2023-11-26 11:47:56.406110,Current,134,Borrower_134,777,40774.71860673259,2,MORTGAGE,134,0.191,0.4394900643843562,15,0.0,30.23,0.0,Unknown,None
135,135,39910.0,36,0.0899456560222473,1269.0263909668856,C,2024-08-05 11:47:56.406117,Charged Off,135,Borrower_135,716,29054.7129150856,22,RENT,135,0.3223,0.12063063107283663,7,0.0,63.26,1.0,Unknown,None
136,136,39735.0,36,0.0984621212774895,1279.26963105594,D,2025-09-16 11:47:56.406124,Current,136,Borrower_136,744,62786.59508920248,20,RENT,136,0.3168,0.4528720272791683,0,0.0,63.28,0.0,Unknown,None
137,137,30166.0,36,0.1328135651535633,1020.5046343517272,B,2025-09-19 11:47:56.406130,Charged Off,137,Borrower_137,804,49999.250679985766,2,RENT,137,0.3458,0.2516518352138578,0,0.0,63.7,1.0,Unknown,None
138,138,29072.0,60,0.0965460483740107,612.7649487291219,C,2024-09-27 11:47:56.406137,Current,138,Borrower_138,813,77319.98586147558,0,RENT,138,0.3748,0.3443652466111785,0,0.0,41.79,0.0,Unknown,None
139,139,13109.0,60,0.148269818053757,310.6729080869168,D,2023-10-31 11:47:56.406143,Charged Off,139,Borrower_139,751,70174.19763314306,23,MORTGAGE,139,0.1359,0.17260031678374857,20,0.0,15.45,1.0,Unknown,None
140,140,3484.0,60,0.2244931046517078,97.11643232273671,A,2025-06-04 11:47:56.406150,Current,140,Borrower_140,731,58926.17997751405,18,MORTGAGE,140,0.253,0.78197674251111,0,0.0,6.82,0.0,Unknown,None
141,141,35622.0,36,0.1924126842818341,1310.1101618964417,D,2024-12-25 11:47:56.406157,Current,141,Borrower_141,739,58074.28740242463,17,RENT,141,0.5868,0.4348649558554859,0,0.0,87.18,0.0,Unknown,None
142,142,3597.0,36,0.1659923961070222,127.52658032034373,E,2024-07-29 11:47:56.406163,Current,142,Borrower_142,675,41442.85524827216,16,RENT,142,0.49,0.6637674784733971,3,0.0,7.05,0.0,Unknown,None
143,143,4983.0,36,0.0678006355965359,153.35998652493757,E,2025-01-02 11:47:56.406170,Current,143,Borrower_143,812,62422.029910922734,19,MORTGAGE,143,0.3439,0.5885623804149056,1,0.0,10.1,0.0,Unknown,None
144,144,18040.0,36,0.1887984216778551,660.179158531624,B,2024-06-23 11:47:56.406176,Current,144,Borrower_144,759,93026.75237508785,28,MORTGAGE,144,0.6601,0.11061641198418287,0,0.0,39.18,0.0,Unknown,None
145,145,31554.0,36,0.0832828568621879,993.5733275310924,B,2025-02-24 11:47:56.406183,Fully Paid,145,Borrower_145,692,36800.86499943712,23,RENT,145,0.2922,0.1157652257703714,1,0.0,54.51,0.0,Unknown,None
146,146,28916.0,60,0.2072734771923396,777.8465306138391,E,2025-07-08 11:47:56.406189,Current,146,Borrower_146,631,59712.777909847806,12,RENT,146,0.5082,0.5797561276757651,0,0.0,49.98,0.0,Unknown,None
147,147,27372.0,36,0.1000113517020306,883.2320360108199,E,2023-08-04 11:47:56.406195,Current,147,Borrower_147,847,100628.8603656581,2,MORTGAGE,147,0.1952,0.24004289440325774,23,0.0,20.28,0.0,Unknown,None
148,148,30048.0,60,0.1334097456641801,688.9406003787537,C,2023-11-28 11:47:56.406201,Fully Paid,148,Borrower_148,692,77088.70467956475,29,RENT,148,0.3164,0.5932566792374324,11,0.0,42.48,0.0,Unknown,None
149,149,20669.0,60,0.1200940404635855,459.8687178984602,E,2025-02-15 11:47:56.406206,Current,149,Borrower_149,680,115235.88127810106,0,RENT,149,0.3531,0.7730846121108516,0,0.0,26.51,0.0,Unknown,None
150,150,10777.0,36,0.2217627829349713,412.5619628049416,B,2024-09-20 11:47:56.406213,Current,150,Borrower_150,692,45068.04938548632,3,MORTGAGE,150,0.2324,0.602756886112185,9,0.0,32.93,0.0,Unknown,None
151,151,37331.0,60,0.0753088917426816,748.5847409343156,E,2024-10-12 11:47:56.406219,Charged Off,151,Borrower_151,660,23971.37707708309,24,MORTGAGE,151,0.2221,0.8627309193955973,3,0.0,41.05,1.0,Unknown,None
152,152,21968.0,36,0.1631289764769577,775.727569089292,B,2025-08-30 11:47:56.406226,Late (31-120 days),152,Borrower_152,766,66192.72899482236,12,MORTGAGE,152,0.418,0.789442391187498,0,0.0,42.74,1.0,Unknown,None
153,153,38809.0,36,0.0784123218886124,1213.2925354728843,A,2024-07-31 11:47:56.406232,Charged Off,153,Borrower_153,692,71774.56235499271,16,MORTGAGE,153,0.4033,0.5797680309669329,4,0.0,80.93,1.0,Unknown,None
154,154,12292.0,60,0.1909591672264373,319.5103418148503,E,2024-10-05 11:47:56.406238,Fully Paid,154,Borrower_154,581,118682.955504852,27,MORTGAGE,154,0.3699,0.8595601581447138,1,0.0,22.82,0.0,Unknown,None
155,155,14923.0,36,0.2310156255588962,578.455416781404,B,2023-10-05 11:47:56.406245,Current,155,Borrower_155,709,108453.07472021497,29,RENT,155,0.6078,0.8863347131460454,11,0.0,28.01,0.0,Unknown,None
156,156,28703.0,36,0.1369215307734507,976.714351431226,D,2024-08-03 11:47:56.406250,Late (31-120 days),156,Borrower_156,799,78305.39736800734,10,RENT,156,0.345,0.13948322186544831,7,0.0,70.13,1.0,Unknown,None
157,157,19657.0,60,0.1476184520529951,465.1849235697899,C,2024-04-27 11:47:56.406257,Current,157,Borrower_157,633,87789.31780104271,1,RENT,157,0.1915,0.718039785893827,12,0.0,26.91,0.0,Unknown,None
158,158,4629.0,60,0.2354845672965524,131.95645699497845,B,2025-02-21 11:47:56.406264,Current,158,Borrower_158,803,54398.35921480871,24,RENT,158,0.4599,0.4434340952866457,0,0.0,7.46,0.0,Unknown,None
159,159,3114.0,60,0.1541982777298714,74.76985045668766,E,2025-06-04 11:47:56.406270,Fully Paid,159,Borrower_159,804,32547.072151891432,15,MORTGAGE,159,0.127,0.3742292078979239,2,0.0,1.63,0.0,Unknown,None
160,160,35445.0,60,0.1475196876099122,838.6263577799489,E,2023-10-21 11:47:56.406276,Current,160,Borrower_160,705,63504.154547815895,1,MORTGAGE,160,0.3935,0.4294771734377465,9,0.0,48.58,0.0,Unknown,None
161,161,36862.0,60,0.1656658205408608,907.5470370416492,A,2024-03-14 11:47:56.406283,Current,161,Borrower_161,709,97859.37046578484,28,MORTGAGE,161,0.374,0.5360621582714352,6,0.0,47.33,0.0,Unknown,None
162,162,26574.0,60,0.1878459472725904,686.198370707114,D,2024-07-23 11:47:56.406289,Current,162,Borrower_162,632,83131.6217482081,18,MORTGAGE,162,0.4708,0.3163684459595735,0,0.0,41.75,0.0,Unknown,None
163,163,33349.0,36,0.0713766750174062,1031.820712759618,B,2023-09-22 11:47:56.406296,Current,163,Borrower_163,751,90844.42159564549,22,RENT,163,0.5583,0.458688132786656,9,0.0,65.72,0.0,Unknown,None
164,164,23257.0,36,0.2142221055483032,881.258752507939,D,2023-10-26 11:47:56.406302,Current,164,Borrower_164,797,48345.19693660983,18,RENT,164,0.2199,0.6975781429623062,20,0.0,49.05,0.0,Unknown,None
165,165,36052.0,36,0.1371010054906518,1227.1018269971585,A,2024-03-11 11:47:56.406309,Current,165,Borrower_165,739,52429.59919642332,24,MORTGAGE,165,0.4395,0.5631373017933122,9,0.0,91.45,0.0,Unknown,None
166,166,38820.0,60,0.0644697019794971,758.593993231329,C,2023-10-16 11:47:56.406316,Current,166,Borrower_166,777,76245.42891807825,15,MORTGAGE,166,0.1967,0.6571129080627309,16,0.0,35.71,0.0,Unknown,None
167,167,18973.0,36,0.2072365338396426,712.1198608935733,D,2025-02-20 11:47:56.406322,Current,167,Borrower_167,826,45558.217963858246,21,MORTGAGE,167,0.3295,0.3058638318703942,1,0.0,50.43,0.0,Unknown,None
168,168,26737.0,60,0.1253899943372544,602.0578679842838,A,2024-08-07 11:47:56.406328,Current,168,Borrower_168,782,46265.02083546444,18,MORTGAGE,168,0.3594,0.16183567915267671,1,0.0,35.39,0.0,Unknown,None
169,169,13047.0,36,0.0700734990190107,402.8973285717486,B,2023-09-22 11:47:56.406334,Current,169,Borrower_169,763,69493.68180839937,8,MORTGAGE,169,0.2177,0.6386643834382536,20,0.0,32.8,0.0,Unknown,None
170,170,23113.0,60,0.1767558079086501,582.8468640508158,C,2024-09-09 11:47:56.406340,Charged Off,170,Borrower_170,702,87592.65020003589,0,MORTGAGE,170,0.1005,0.2820111257108467,11,0.0,39.34,1.0,Unknown,None
171,171,1694.0,36,0.2260262706867283,65.2239375808635,E,2024-01-31 11:47:56.406346,Current,171,Borrower_171,834,54189.13268380546,9,RENT,171,0.5717,0.3444212834163659,8,0.0,4.23,0.0,Unknown,None
172,172,16588.0,60,0.2275507018827973,465.2921991683439,A,2025-02-04 11:47:56.406352,Charged Off,172,Borrower_172,677,33470.01590721729,18,MORTGAGE,172,0.1378,0.8273247755575223,6,0.0,28.83,1.0,Unknown,None
173,173,21067.0,60,0.2415326949617946,607.9303800577803,E,2023-06-12 11:47:56.406359,Current,173,Borrower_173,777,41443.98529181474,0,MORTGAGE,173,0.546,0.8817825760720253,12,0.0,37.49,0.0,Unknown,None
174,174,7704.0,60,0.2235410919533376,214.3300800435792,C,2025-01-09 11:47:56.406366,Current,174,Borrower_174,819,66292.7648286809,1,RENT,174,0.1945,0.8653078403574403,4,0.0,12.36,0.0,Unknown,None
175,175,2971.0,60,0.050428183869095,56.12473589734836,A,2023-11-29 11:47:56.406372,Current,175,Borrower_175,723,65891.22016397245,15,MORTGAGE,175,0.2257,0.5713201112043861,13,0.0,2.55,0.0,Unknown,None
176,176,12441.0,36,0.126048233282678,416.82233759240745,A,2025-01-11 11:47:56.406379,Current,176,Borrower_176,676,67549.7112540438,11,RENT,176,0.6015,0.6720787223310262,0,0.0,20.94,0.0,Unknown,None
177,177,32476.0,36,0.2137085159811006,1229.72792893138,C,2024-08-17 11:47:56.406385,Current,177,Borrower_177,780,77702.88341830418,7,MORTGAGE,177,0.4913,0.12986579039580468,3,0.0,65.6,0.0,Unknown,None
178,178,15677.0,60,0.1232506011996948,351.3068289274105,B,2024-07-27 11:47:56.406391,Current,178,Borrower_178,703,60048.3457511598,22,RENT,178,0.2938,0.30605945560227876,4,0.0,20.48,0.0,Unknown,None
179,179,28818.0,60,0.1703097012759412,716.6815073332643,A,2023-08-16 11:47:56.406398,Current,179,Borrower_179,766,68358.96675943997,17,MORTGAGE,179,0.3626,0.4626026337125221,13,0.0,36.12,0.0,Unknown,None
180,180,2868.0,60,0.1712633894749064,71.47216070726365,C,2025-07-21 11:47:56.406404,Current,180,Borrower_180,838,58541.23101194848,1,RENT,180,0.1713,0.7690540598022623,0,0.0,4.14,0.0,Unknown,None
181,181,19055.0,36,0.1230050608077646,635.6370753594219,D,2025-03-18 11:47:56.406410,Fully Paid,181,Borrower_181,727,106336.80499957368,24,MORTGAGE,181,0.5062,0.4840741577945289,0,0.0,36.03,0.0,Unknown,None
182,182,2728.0,60,0.2308947854562575,77.0439134266108,E,2024-01-30 11:47:56.406417,Late (31-120 days),182,Borrower_182,831,122537.332251028,28,RENT,182,0.0891,0.6764093374651085,20,0.0,0.88,1.0,Unknown,None
183,183,8632.0,60,0.1506456690772235,205.6473479291151,A,2025-04-04 11:47:56.406423,Current,183,Borrower_183,726,33040.66514071929,12,RENT,183,0.3934,0.7448447446376608,0,0.0,9.1,0.0,Unknown,None
184,184,13043.0,36,0.1429568411875001,447.65423551337466,D,2023-08-27 11:47:56.406430,Fully Paid,184,Borrower_184,727,52700.17361618944,5,OWN,184,0.1787,0.7695749725875416,23,0.0,22.52,0.0,Unknown,None
185,185,7403.0,60,0.2495027491323792,217.0720873841881,A,2023-08-18 11:47:56.406435,Fully Paid,185,Borrower_185,778,60861.87587526748,20,MORTGAGE,185,0.3844,0.1394178577273789,15,0.0,12.96,0.0,Unknown,None
186,186,16732.0,60,0.1487000728145233,396.9123178329528,B,2024-01-05 11:47:56.406441,Current,186,Borrower_186,707,52393.75291344219,25,RENT,186,0.2109,0.1550347713525153,15,0.0,20.88,0.0,Unknown,None
187,187,19526.0,36,0.0856796503857162,617.0028487514872,C,2024-03-12 11:47:56.406447,Charged Off,187,Borrower_187,618,146746.41317667966,5,RENT,187,0.3792,0.3517959271193686,10,0.0,35.77,1.0,Unknown,None
188,188,10340.0,60,0.1526138845726876,247.40886323084345,A,2025-02-09 11:47:56.406452,Late (31-120 days),188,Borrower_188,708,66968.50003216561,8,MORTGAGE,188,0.1828,0.2631077601126027,2,0.0,14.52,1.0,Unknown,None
189,189,39952.0,60,0.212803347103986,1087.1456080369298,C,2024-02-21 11:47:56.406458,Current,189,Borrower_189,846,40027.18336766105,15,MORTGAGE,189,0.3862,0.8700922702868721,8,0.0,56.38,0.0,Unknown,None
190,190,23394.0,36,0.2053720653796563,875.8215240532371,A,2024-09-01 11:47:56.406464,Fully Paid,190,Borrower_190,730,80677.9973626744,10,MORTGAGE,190,0.4928,0.83227049024714,3,0.0,50.58,0.0,Unknown,None
191,191,34021.0,60,0.2077163530216942,916.0173779318668,B,2024-08-19 11:47:56.406470,Fully Paid,191,Borrower_191,678,68561.55743703182,6,RENT,191,0.1365,0.10692158033672171,11,0.0,56.95,0.0,Unknown,None
192,192,5102.0,36,0.1916047567995824,187.4332287642276,B,2023-12-26 11:47:56.406476,Current,192,Borrower_192,842,69709.81884459814,9,MORTGAGE,192,0.6318,0.8823171776147927,7,0.0,10.21,0.0,Unknown,None
193,193,37310.0,60,0.1008435658133376,794.2767476343815,D,2025-02-23 11:47:56.406482,Current,193,Borrower_193,831,147847.7163441265,9,RENT,193,0.1079,0.4071110633566444,5,0.0,40.2,0.0,Unknown,None
194,194,20159.0,60,0.2224168171680463,559.5432761843897,B,2025-08-02 11:47:56.406487,Charged Off,194,Borrower_194,723,71352.85155776312,29,RENT,194,0.2243,0.40739409123557047,0,0.0,23.33,1.0,Unknown,None
195,195,7212.0,60,0.228688693075253,202.766695953476,C,2024-01-09 11:47:56.406493,Fully Paid,195,Borrower_195,691,51439.89090366893,24,MORTGAGE,195,0.5088,0.8314182060770083,6,0.0,12.99,0.0,Unknown,None
196,196,32824.0,60,0.0888305393237098,679.5107505222476,B,2023-11-23 11:47:56.406499,Current,196,Borrower_196,639,22524.56537009171,19,MORTGAGE,196,0.3711,0.541222625335208,7,0.0,43.04,0.0,Unknown,None
197,197,38405.0,60,0.0760911273102787,771.5502676493758,A,2023-09-03 11:47:56.406504,Current,197,Borrower_197,581,55121.796127731104,17,MORTGAGE,197,0.1189,0.2931555605932987,22,0.0,33.86,0.0,Unknown,None
198,198,12525.0,36,0.2451209937178224,494.7655134059346,B,2023-12-02 11:47:56.406510,Charged Off,198,Borrower_198,833,115034.2234929641,27,RENT,198,0.4393,0.6710879110794917,14,0.0,22.1,1.0,Unknown,None
199,199,29760.0,60,0.2236647927300736,828.1518459793565,C,2025-05-08 11:47:56.406528,Current,199,Borrower_199,719,57206.07855820652,23,OWN,199,0.2837,0.4259793246909126,0,0.0,48.08,0.0,Unknown,None
200,200,28457.0,60,0.2286472294419893,800.0060492351706,A,2024-08-02 11:47:56.406534,Fully Paid,200,Borrower_200,616,19535.235266326497,19,OWN,200,0.4845,0.20832920437583918,0,0.0,45.8,0.0,Unknown,None
201,201,11532.0,36,0.227275276924879,444.7644647381333,D,2024-01-08 11:47:56.406540,Current,201,Borrower_201,739,46668.22493843671,28,MORTGAGE,201,0.7357,0.5886983989360619,5,0.0,27.64,0.0,Unknown,None
202,202,14518.0,36,0.1583373648067456,509.2189012826819,D,2025-05-04 11:47:56.406548,Current,202,Borrower_202,588,98355.55158529428,8,RENT,202,0.3045,0.5054947399189045,0,0.0,22.98,0.0,Unknown,None
203,203,7476.0,60,0.1792803473331599,189.54870724550668,D,2023-04-26 11:47:56.406553,Current,203,Borrower_203,812,78661.45847180189,14,RENT,203,0.3245,0.7767388761779219,19,0.0,7.09,0.0,Unknown,None
204,204,20743.0,36,0.1590725704267283,728.3129241757582,A,2024-05-03 11:47:56.406559,Current,204,Borrower_204,678,39342.45724533298,3,RENT,204,0.5319,0.20911128945130866,5,0.0,40.2,0.0,Unknown,None
205,205,2004.0,60,0.0602412698380658,38.76542060275592,D,2023-12-14 11:47:56.406566,Current,205,Borrower_205,726,45132.4875880969,7,MORTGAGE,205,0.2721,0.6147097161704808,10,0.0,2.06,0.0,Unknown,None
206,206,38485.0,36,0.1991006170705545,1428.4775036770316,B,2024-05-26 11:47:56.406572,Current,206,Borrower_206,787,48759.02904464812,8,RENT,206,0.5626,0.7290027842087459,4,0.0,93.21,0.0,Unknown,None
207,207,4271.0,36,0.151066406667176,148.27875711819934,A,2024-07-14 11:47:56.406577,Fully Paid,207,Borrower_207,710,42986.57403033603,12,MORTGAGE,207,0.4787,0.32631050424615726,3,0.0,8.81,0.0,Unknown,None
208,208,1209.0,60,0.1795418149580459,30.670527182168374,A,2023-07-01 11:47:56.406584,Current,208,Borrower_208,731,21702.07302626898,8,RENT,208,0.3901,0.8860255808003941,15,0.0,1.61,0.0,Unknown,None
209,209,26463.0,36,0.150527960995107,918.0329228588377,A,2024-03-30 11:47:56.406589,Fully Paid,209,Borrower_209,633,87710.38183443146,25,MORTGAGE,209,0.5071,0.807178222172729,6,0.0,53.15,0.0,Unknown,None
210,210,6539.0,60,0.1483622644644912,155.00078196480553,E,2024-12-05 11:47:56.406595,Current,210,Borrower_210,699,112255.18300972616,3,RENT,210,0.4262,0.14227629636373296,0,0.0,9.09,0.0,Unknown,None
211,211,20977.0,36,0.0843578218955533,661.5682083870854,C,2024-01-13 11:47:56.406601,Current,211,Borrower_211,740,28022.85000664021,16,MORTGAGE,211,0.3801,0.4729666765535979,11,0.0,39.23,0.0,Unknown,None
212,212,9606.0,36,0.1057427430282298,312.5550071690782,E,2024-12-14 11:47:56.406607,Current,212,Borrower_212,695,111516.34669796376,15,MORTGAGE,212,0.296,0.32739288024008684,3,0.0,13.14,0.0,Unknown,None
213,213,35052.0,36,0.0817705383887911,1101.2675258523818,E,2023-11-23 11:47:56.406612,Current,213,Borrower_213,654,56868.01862687776,14,RENT,213,0.1869,0.43641782969863285,19,0.0,60.99,0.0,Unknown,None
214,214,4148.0,60,0.0891332591250684,85.93127393125152,E,2023-06-09 11:47:56.406619,Late (31-120 days),214,Borrower_214,692,110477.39115616714,2,MORTGAGE,214,0.1677,0.36270086661055967,23,0.0,5.31,1.0,Unknown,None
215,215,34536.0,60,0.244595476084061,1002.7639082818772,C,2025-09-10 11:47:56.406626,Fully Paid,215,Borrower_215,683,61021.114227718645,24,OWN,215,0.4742,0.4667509819079967,0,0.0,63.38,0.0,Unknown,None
216,216,6607.0,36,0.0806226891544397,207.22921098009027,E,2023-12-30 11:47:56.406631,Current,216,Borrower_216,833,64072.6129205401,19,MORTGAGE,216,0.5504,0.4523407838008303,6,0.0,10.64,0.0,Unknown,None
217,217,20586.0,60,0.1038540848610415,441.3057423851599,D,2023-09-28 11:47:56.406635,Fully Paid,217,Borrower_217,806,72129.42281757243,4,MORTGAGE,217,0.3182,0.5992542167791329,12,0.0,27.38,0.0,Unknown,None
218,218,30250.0,60,0.1681179315477169,748.73257545159,A,2024-12-26 11:47:56.406639,Current,218,Borrower_218,691,40334.676517069136,22,RENT,218,0.1812,0.6163824496061744,5,0.0,31.71,0.0,Unknown,None
219,219,19594.0,60,0.1720357152473283,489.1086870133914,A,2025-08-30 11:47:56.406643,Current,219,Borrower_219,678,108807.66618316318,4,RENT,219,0.253,0.6916010317351141,0,0.0,23.06,0.0,Unknown,None
220,220,8399.0,36,0.0807948259487658,263.5022074359447,B,2024-11-06 11:47:56.406647,Current,220,Borrower_220,732,34177.05122354131,19,RENT,220,0.3839,0.1579086149417165,2,0.0,15.58,0.0,Unknown,None
221,221,26117.0,60,0.2087434851570425,704.7078451376698,D,2023-07-11 11:47:56.406651,Fully Paid,221,Borrower_221,773,48970.17056502547,14,RENT,221,0.3171,0.33913155605382156,18,0.0,43.33,0.0,Unknown,None
222,222,34126.0,36,0.207040573582565,1280.5197967174724,C,2023-11-13 11:47:56.406654,Current,222,Borrower_222,742,77818.33406929817,17,RENT,222,0.3442,0.6251600901341596,17,0.0,63.18,0.0,Unknown,None
223,223,34617.0,36,0.0974635408407782,1112.8753824871535,A,2025-06-13 11:47:56.406658,Charged Off,223,Borrower_223,787,46416.13337174418,14,RENT,223,0.1308,0.5242643500223857,2,0.0,58.35,1.0,Unknown,None
224,224,8498.0,36,0.107733260535092,277.3022917003677,E,2023-05-12 11:47:56.406662,Current,224,Borrower_224,748,88323.86487030392,1,OWN,224,0.1647,0.40900243705406525,27,0.0,14.2,0.0,Unknown,None
